Date,Region,Category,Sales_Units
2025-09-16,Central India,Kitchen & Dining,65
2025-09-17,Central India,Kitchen & Dining,68
2025-09-18,Central India,Kitchen & Dining,68
2025-09-19,Central India,Kitchen & Dining,62
2025-09-20,Central India,Kitchen & Dining,67
2025-09-21,Central India,Kitchen & Dining,62
2025-09-22,Central India,Kitchen & Dining,53
2025-09-23,Central India,Kitchen & Dining,49
2025-09-24,Central India,Kitchen & Dining,48
2025-09-25,Central India,Kitchen & Dining,64
2025-09-26,Central India,Kitchen & Dining,54
2025-09-27,Central India,Kitchen & Dining,50
2025-09-28,Central India,Kitchen & Dining,68
2025-09-29,Central India,Kitchen & Dining,61
2025-09-30,Central India,Kitchen & Dining,64
2025-10-01,Central India,Kitchen & Dining,74
2025-10-02,Central India,Kitchen & Dining,61
2025-10-03,Central India,Kitchen & Dining,59
2025-10-04,Central India,Kitchen & Dining,57
2025-10-05,Central India,Kitchen & Dining,59
2025-10-06,Central India,Kitchen & Dining,58
2025-10-07,Central India,Kitchen & Dining,80
2025-10-08,Central India,Kitchen & Dining,78
2025-10-09,Central India,Kitchen & Dining,70
2025-10-10,Central India,Kitchen & Dining,67
2025-10-11,Central India,Kitchen & Dining,84
2025-10-12,Central India,Kitchen & Dining,72
2025-10-13,Central India,Kitchen & Dining,69
2025-10-14,Central India,Kitchen & Dining,82
2025-10-15,Central India,Kitchen & Dining,69
2025-10-16,Central India,Kitchen & Dining,76
2025-10-17,Central India,Kitchen & Dining,56
2025-10-18,Central India,Kitchen & Dining,68
2025-10-19,Central India,Kitchen & Dining,72
2025-10-20,Central India,Kitchen & Dining,67
2025-10-21,Central India,Kitchen & Dining,65
2025-10-22,Central India,Kitchen & Dining,75
2025-10-23,Central India,Kitchen & Dining,68
2025-10-24,Central India,Kitchen & Dining,67
2025-10-25,Central India,Kitchen & Dining,72
2025-10-26,Central India,Kitchen & Dining,73
2025-10-27,Central India,Kitchen & Dining,82
2025-10-28,Central India,Kitchen & Dining,81
2025-10-29,Central India,Kitchen & Dining,58
2025-10-30,Central India,Kitchen & Dining,79
2025-10-31,Central India,Kitchen & Dining,67
2025-11-01,Central India,Kitchen & Dining,70
2025-11-02,Central India,Kitchen & Dining,81
2025-11-03,Central India,Kitchen & Dining,61
2025-11-04,Central India,Kitchen & Dining,86
2025-11-05,Central India,Kitchen & Dining,61
2025-11-06,Central India,Kitchen & Dining,72
2025-11-07,Central India,Kitchen & Dining,71
2025-11-08,Central India,Kitchen & Dining,81
2025-11-09,Central India,Kitchen & Dining,74
2025-11-10,Central India,Kitchen & Dining,61
2025-11-11,Central India,Kitchen & Dining,82
2025-11-12,Central India,Kitchen & Dining,89
2025-11-13,Central India,Kitchen & Dining,77
2025-11-14,Central India,Kitchen & Dining,78
2025-11-15,Central India,Kitchen & Dining,89
2025-11-16,Central India,Kitchen & Dining,73
2025-11-17,Central India,Kitchen & Dining,63
2025-11-18,Central India,Kitchen & Dining,79
2025-11-19,Central India,Kitchen & Dining,80
2025-11-20,Central India,Kitchen & Dining,64
2025-11-21,Central India,Kitchen & Dining,81
2025-11-22,Central India,Kitchen & Dining,67
2025-11-23,Central India,Kitchen & Dining,66
2025-11-24,Central India,Kitchen & Dining,81
2025-11-25,Central India,Kitchen & Dining,78
2025-11-26,Central India,Kitchen & Dining,82
2025-11-27,Central India,Kitchen & Dining,65
2025-11-28,Central India,Kitchen & Dining,70
2025-11-29,Central India,Kitchen & Dining,65
2025-11-30,Central India,Kitchen & Dining,65
2025-12-01,Central India,Kitchen & Dining,58
2025-12-02,Central India,Kitchen & Dining,53
2025-12-03,Central India,Kitchen & Dining,55
2025-12-04,Central India,Kitchen & Dining,72
2025-12-05,Central India,Kitchen & Dining,68
2025-12-06,Central India,Kitchen & Dining,63
2025-12-07,Central India,Kitchen & Dining,70
2025-12-08,Central India,Kitchen & Dining,63
2025-12-09,Central India,Kitchen & Dining,61
2025-12-10,Central India,Kitchen & Dining,62
2025-12-11,Central India,Kitchen & Dining,56
2025-12-12,Central India,Kitchen & Dining,57
2025-12-13,Central India,Kitchen & Dining,70
2025-12-14,Central India,Kitchen & Dining,58
2025-12-15,Central India,Kitchen & Dining,58
2025-12-16,Central India,Kitchen & Dining,55
2025-12-17,Central India,Kitchen & Dining,56
2025-12-18,Central India,Kitchen & Dining,54
2025-12-19,Central India,Kitchen & Dining,70
2025-12-20,Central India,Kitchen & Dining,70
2025-12-21,Central India,Kitchen & Dining,66
2025-12-22,Central India,Kitchen & Dining,55
2025-12-23,Central India,Kitchen & Dining,54
2025-12-24,Central India,Kitchen & Dining,50
2025-12-25,Central India,Kitchen & Dining,70
2025-12-26,Central India,Kitchen & Dining,63
2025-12-27,Central India,Kitchen & Dining,57
2025-12-28,Central India,Kitchen & Dining,70
2025-12-29,Central India,Kitchen & Dining,62
2025-12-30,Central India,Kitchen & Dining,66
2025-12-31,Central India,Kitchen & Dining,54
2025-01-01,Central India,Health & Wellness,45
2025-01-02,Central India,Health & Wellness,48
2025-01-03,Central India,Health & Wellness,38
2025-01-04,Central India,Health & Wellness,41
2025-01-05,Central India,Health & Wellness,37
2025-01-06,Central India,Health & Wellness,48
2025-01-07,Central India,Health & Wellness,48
2025-01-08,Central India,Health & Wellness,38
2025-01-09,Central India,Health & Wellness,42
2025-01-10,Central India,Health & Wellness,45
2025-01-11,Central India,Health & Wellness,45
2025-01-12,Central India,Health & Wellness,43
2025-01-13,Central India,Health & Wellness,36
2025-01-14,Central India,Health & Wellness,34
2025-01-15,Central India,Health & Wellness,39
2025-01-16,Central India,Health & Wellness,41
2025-01-17,Central India,Health & Wellness,44
2025-01-18,Central India,Health & Wellness,42
2025-01-19,Central India,Health & Wellness,49
2025-01-20,Central India,Health & Wellness,50
2025-01-21,Central India,Health & Wellness,45
2025-01-22,Central India,Health & Wellness,43
2025-01-23,Central India,Health & Wellness,47
2025-01-24,Central India,Health & Wellness,42
2025-01-25,Central India,Health & Wellness,48
2025-01-26,Central India,Health & Wellness,38
2025-01-27,Central India,Health & Wellness,38
2025-01-28,Central India,Health & Wellness,35
2025-01-29,Central India,Health & Wellness,34
2025-01-30,Central India,Health & Wellness,49
2025-01-31,Central India,Health & Wellness,43
2025-02-01,Central India,Health & Wellness,32
2025-02-02,Central India,Health & Wellness,41
2025-02-03,Central India,Health & Wellness,32
2025-02-04,Central India,Health & Wellness,38
2025-02-05,Central India,Health & Wellness,31
2025-02-06,Central India,Health & Wellness,35
2025-02-07,Central India,Health & Wellness,44
2025-02-08,Central India,Health & Wellness,38
2025-02-09,Central India,Health & Wellness,33
2025-02-10,Central India,Health & Wellness,40
2025-02-11,Central India,Health & Wellness,42
2025-02-12,Central India,Health & Wellness,36
2025-02-13,Central India,Health & Wellness,38
2025-02-14,Central India,Health & Wellness,39
2025-02-15,Central India,Health & Wellness,43
2025-02-16,Central India,Health & Wellness,32
2025-02-17,Central India,Health & Wellness,34
2025-02-18,Central India,Health & Wellness,31
2025-02-19,Central India,Health & Wellness,35
2025-02-20,Central India,Health & Wellness,37
2025-02-21,Central India,Health & Wellness,35
2025-02-22,Central India,Health & Wellness,45
2025-02-23,Central India,Health & Wellness,33
2025-02-24,Central India,Health & Wellness,40
2025-02-25,Central India,Health & Wellness,39
2025-02-26,Central India,Health & Wellness,43
2025-02-27,Central India,Health & Wellness,33
2025-02-28,Central India,Health & Wellness,42
2025-03-01,Central India,Health & Wellness,41
2025-03-02,Central India,Health & Wellness,38
2025-03-03,Central India,Health & Wellness,37
2025-03-04,Central India,Health & Wellness,48
2025-03-05,Central India,Health & Wellness,43
2025-03-06,Central India,Health & Wellness,50
2025-03-07,Central India,Health & Wellness,50
2025-03-08,Central India,Health & Wellness,45
2025-03-09,Central India,Health & Wellness,46
2025-03-10,Central India,Health & Wellness,39
2025-03-11,Central India,Health & Wellness,45
2025-03-12,Central India,Health & Wellness,46
2025-03-13,Central India,Health & Wellness,50
2025-03-14,Central India,Health & Wellness,52
2025-03-15,Central India,Health & Wellness,45
2025-03-16,Central India,Health & Wellness,43
2025-03-17,Central India,Health & Wellness,49
2025-03-18,Central India,Health & Wellness,51
2025-03-19,Central India,Health & Wellness,46
2025-03-20,Central India,Health & Wellness,52
2025-03-21,Central India,Health & Wellness,40
2025-03-22,Central India,Health & Wellness,42
2025-03-23,Central India,Health & Wellness,40
2025-03-24,Central India,Health & Wellness,40
2025-03-25,Central India,Health & Wellness,41
2025-03-26,Central India,Health & Wellness,42
2025-03-27,Central India,Health & Wellness,37
2025-03-28,Central India,Health & Wellness,39
2025-03-29,Central India,Health & Wellness,45
2025-03-30,Central India,Health & Wellness,42
2025-03-31,Central India,Health & Wellness,51
2025-04-01,Central India,Health & Wellness,37
2025-04-02,Central India,Health & Wellness,35
2025-04-03,Central India,Health & Wellness,45
2025-04-04,Central India,Health & Wellness,35
2025-04-05,Central India,Health & Wellness,43
2025-04-06,Central India,Health & Wellness,34
2025-04-07,Central India,Health & Wellness,46
2025-04-08,Central India,Health & Wellness,35
2025-04-09,Central India,Health & Wellness,39
2025-04-10,Central India,Health & Wellness,35
2025-04-11,Central India,Health & Wellness,39
2025-04-12,Central India,Health & Wellness,42
2025-04-13,Central India,Health & Wellness,32
2025-04-14,Central India,Health & Wellness,36
2025-04-15,Central India,Health & Wellness,39
2025-04-16,Central India,Health & Wellness,41
2025-04-17,Central India,Health & Wellness,40
2025-04-18,Central India,Health & Wellness,43
2025-04-19,Central India,Health & Wellness,45
2025-04-20,Central India,Health & Wellness,38
2025-04-21,Central India,Health & Wellness,45
2025-04-22,Central India,Health & Wellness,45
2025-04-23,Central India,Health & Wellness,33
2025-04-24,Central India,Health & Wellness,45
2025-04-25,Central India,Health & Wellness,48
2025-04-26,Central India,Health & Wellness,42
2025-04-27,Central India,Health & Wellness,43
2025-04-28,Central India,Health & Wellness,46
2025-04-29,Central India,Health & Wellness,41
2025-04-30,Central India,Health & Wellness,36
2025-05-01,Central India,Health & Wellness,40
2025-05-02,Central India,Health & Wellness,43
2025-05-03,Central India,Health & Wellness,31
2025-05-04,Central India,Health & Wellness,40
2025-05-05,Central India,Health & Wellness,30
2025-05-06,Central India,Health & Wellness,38
2025-05-07,Central India,Health & Wellness,36
2025-05-08,Central India,Health & Wellness,42
2025-05-09,Central India,Health & Wellness,30
2025-05-10,Central India,Health & Wellness,33
2025-05-11,Central India,Health & Wellness,43
2025-05-12,Central India,Health & Wellness,33
2025-05-13,Central India,Health & Wellness,41
2025-05-14,Central India,Health & Wellness,30
2025-05-15,Central India,Health & Wellness,32
2025-05-16,Central India,Health & Wellness,40
2025-05-17,Central India,Health & Wellness,41
2025-05-18,Central India,Health & Wellness,42
2025-05-19,Central India,Health & Wellness,31
2025-05-20,Central India,Health & Wellness,41
2025-05-21,Central India,Health & Wellness,38
2025-05-22,Central India,Health & Wellness,33
2025-05-23,Central India,Health & Wellness,34
2025-05-24,Central India,Health & Wellness,31
2025-05-25,Central India,Health & Wellness,40
2025-05-26,Central India,Health & Wellness,39
2025-05-27,Central India,Health & Wellness,40
2025-05-28,Central India,Health & Wellness,40
2025-05-29,Central India,Health & Wellness,32
2025-05-30,Central India,Health & Wellness,31
2025-05-31,Central India,Health & Wellness,43
2025-06-01,Central India,Health & Wellness,36
2025-06-02,Central India,Health & Wellness,30
2025-06-03,Central India,Health & Wellness,29
2025-06-04,Central India,Health & Wellness,29
2025-06-05,Central India,Health & Wellness,33
2025-06-06,Central India,Health & Wellness,41
2025-06-07,Central India,Health & Wellness,30
2025-06-08,Central India,Health & Wellness,39
2025-06-09,Central India,Health & Wellness,30
2025-06-10,Central India,Health & Wellness,30
2025-06-11,Central India,Health & Wellness,31
2025-06-12,Central India,Health & Wellness,34
2025-06-13,Central India,Health & Wellness,28
2025-06-14,Central India,Health & Wellness,37
2025-06-15,Central India,Health & Wellness,36
2025-06-16,Central India,Health & Wellness,33
2025-06-17,Central India,Health & Wellness,33
2025-06-18,Central India,Health & Wellness,40
2025-06-19,Central India,Health & Wellness,27
2025-06-20,Central India,Health & Wellness,39
2025-06-21,Central India,Health & Wellness,29
2025-06-22,Central India,Health & Wellness,34
2025-06-23,Central India,Health & Wellness,35
2025-06-24,Central India,Health & Wellness,37
2025-06-25,Central India,Health & Wellness,31
2025-06-26,Central India,Health & Wellness,39
2025-06-27,Central India,Health & Wellness,28
2025-06-28,Central India,Health & Wellness,31
2025-06-29,Central India,Health & Wellness,32
2025-06-30,Central India,Health & Wellness,28
2025-07-01,Central India,Health & Wellness,45
2025-07-02,Central India,Health & Wellness,33
2025-07-03,Central India,Health & Wellness,34
2025-07-04,Central India,Health & Wellness,39
2025-07-05,Central India,Health & Wellness,42
2025-07-06,Central India,Health & Wellness,43
2025-07-07,Central India,Health & Wellness,33
2025-07-08,Central India,Health & Wellness,31
2025-07-09,Central India,Health & Wellness,35
2025-07-10,Central India,Health & Wellness,44
2025-07-11,Central India,Health & Wellness,42
2025-07-12,Central India,Health & Wellness,31
2025-07-13,Central India,Health & Wellness,39
2025-07-14,Central India,Health & Wellness,37
2025-07-15,Central India,Health & Wellness,45
2025-07-16,Central India,Health & Wellness,43
2025-07-17,Central India,Health & Wellness,43
2025-07-18,Central India,Health & Wellness,43
2025-07-19,Central India,Health & Wellness,44
2025-07-20,Central India,Health & Wellness,31
2025-07-21,Central India,Health & Wellness,37
2025-07-22,Central India,Health & Wellness,33
2025-07-23,Central India,Health & Wellness,33
2025-07-24,Central India,Health & Wellness,43
2025-07-25,Central India,Health & Wellness,35
2025-07-26,Central India,Health & Wellness,44
2025-07-27,Central India,Health & Wellness,31
2025-07-28,Central India,Health & Wellness,43
2025-07-29,Central India,Health & Wellness,41
2025-07-30,Central India,Health & Wellness,44
2025-07-31,Central India,Health & Wellness,34
2025-08-01,Central India,Health & Wellness,60
2025-08-02,Central India,Health & Wellness,51
2025-08-03,Central India,Health & Wellness,58
2025-08-04,Central India,Health & Wellness,44
2025-08-05,Central India,Health & Wellness,61
2025-08-06,Central India,Health & Wellness,55
