Store,Region,Product_Category,Avg_Daily_Demand,Std_Daily_Demand,Safety_Stock,Reorder_Point,Current_Inventory,Days_Of_Supply,Stockout_Risk,Inventory_Position,Action,Priority_Score,Target_Level,Recommended_Order_Qty,Days_Until_Stockout
998,Pan-India,Furniture,5442.335,574.4145,2507.6003,40603.945,38104.47484798228,7.001493866415451,0.0615573300890111,0.9384426771335219,MONITOR,9.0,116796.63530000001,78692,7.0
999,Pan-India,Pet Care,7187.0103,965.59863,4215.3105,54524.383,63658.49491711138,8.857437608706904,0.0,1.1675234347376544,MONITOR,0.0,155142.5268,91484,8.9
1000,Pan-India,Food,6589.3535,762.3831,3328.1755,49453.652,30069.243154591557,4.5633070199208285,0.3919712350954047,0.6080287691309745,REORDER SOON,43.5,141704.59900000002,111635,4.6
1001,Pan-India,Clothing & Apparel,5155.808,915.72473,3997.5867,40088.242,40338.24538422925,7.823845371871501,0.0,1.0062363269566486,MONITOR,1.9,112269.5547,71931,7.8
1002,Pan-India,Electronics & Gadgets,7451.2876,4246.683,18538.85,70697.86,51452.35422255638,6.905162839069633,0.2722218935987922,0.7277780999673311,WATCHLIST,30.1,175015.8896,123564,6.9
1003,Pan-India,Footwear & Shoes,6076.1323,617.2149,2694.4453,45227.37,77771.40852483174,12.79949223864728,0.0,1.719565133343631,OK,0.0,130293.22360000001,52522,12.8
1004,Pan-India,Home Decor,5505.3057,559.0062,2440.3357,40977.477,34523.18349713392,6.270893135415558,0.1575083096081285,0.8424916813969274,WATCHLIST,18.9,118051.7554,83529,6.3
1005,Pan-India,Games & Toys,6569.0566,467.4088,2040.4683,48023.867,84043.07133429257,12.79378089306541,0.0,1.7500271549205435,OK,0.0,139990.6569,55948,12.8
1006,Pan-India,Sports Products,6295.4404,726.06757,3169.6404,47237.723,54006.7410472546,8.578707343901506,0.0,1.1432968741371088,MONITOR,0.0,135373.88880000002,81367,8.6
1007,Pan-India,Tupperware,6609.215,528.0243,2305.0845,48569.59,59281.0647666735,8.969456458618925,0.0,1.2205387108821282,OK,0.0,141098.5995,81818,9.0
1008,Pan-India,Furniture,4991.18,802.3818,3502.7893,38441.05,33846.1577177905,6.781193330191229,0.1195308913277861,0.8804691265662747,MONITOR,14.9,108317.5693,74471,6.8
1009,Pan-India,Pet Care,4808.8184,721.42694,3149.3818,36811.11,37400.88941168384,7.7775633464651825,0.0,1.0160217774384919,MONITOR,0.9,104134.56820000001,66734,7.8
1010,Pan-India,Food,6432.3486,930.5309,4062.223,49088.664,44774.52649928005,6.960836399768135,0.0878845991352946,0.9121154020260167,MONITOR,11.6,139141.5436,94367,7.0
1011,Pan-India,Clothing & Apparel,6510.3643,959.9039,4190.45,49763.0,44191.20806384648,6.7878242005916345,0.111966560218506,0.888033439781494,MONITOR,14.1,140908.10030000002,96717,6.8
1012,Pan-India,Electronics & Gadgets,6062.7197,628.53906,2743.8809,45182.92,63194.433933370456,10.423446371188438,0.0,1.3986354563487808,OK,0.0,130060.99459999999,66867,10.4
1013,Pan-India,Footwear & Shoes,5315.591,538.4453,2350.5774,39559.715,36324.584352805454,6.833593024880338,0.0817784077494598,0.9182215886238173,MONITOR,11.1,113977.9884,77653,6.8
1014,Pan-India,Home Decor,9690.291,2750.2969,12006.392,79838.43,44001.75755067178,4.540808679504221,0.4488649423228703,0.5511350555199016,REORDER SOON,49.2,215502.50299999997,171501,4.5
1015,Pan-India,Games & Toys,6033.588,598.09106,2610.9602,44846.08,75108.77105165456,12.44844235522925,0.0,1.6748124039303895,OK,0.0,129316.3082,54208,12.4
1016,Pan-India,Sports Products,5426.534,597.78925,2609.6426,40595.383,51051.40112878344,9.407736031568376,0.0,1.257566682614706,OK,0.0,116566.8566,65515,9.4
1017,Pan-India,Tupperware,6863.269,685.4947,2992.5198,51035.402,43651.601961747816,6.360176424450067,0.1446799680791863,0.8553200376818393,MONITOR,17.6,147121.1688,103470,6.4
1018,Pan-India,Furniture,10694.903,2337.8223,10205.738,85070.06,118367.3597230078,11.067641864344516,0.0,1.3914103237144515,OK,0.0,234798.70100000003,116431,11.1
1019,Pan-India,Pet Care,6747.5244,813.83417,3552.7847,50785.457,15744.556614324523,2.333382682026512,0.68997903071668,0.3100209694740863,REORDER NOW,77.2,145250.7971,129506,2.3
1020,Pan-India,Food,8367.214,1180.4723,5153.3394,63723.836,65581.59095771481,7.837924546771382,0.0,1.0291532191771193,MONITOR,0.0,180864.8334,115283,7.8
1021,Pan-India,Clothing & Apparel,9944.601,3296.318,14390.042,84002.24,153727.8386056385,15.45842261609004,0.0,1.8300445155467104,OK,0.0,223226.663,69499,15.5
1022,Pan-India,Electronics & Gadgets,7350.633,1990.1335,8687.907,60142.336,70679.68945659146,9.615456418445804,0.0,1.1752069200735975,MONITOR,0.0,163051.2,92372,9.6
1023,Pan-India,Footwear & Shoes,5957.349,682.397,2978.9968,44680.44,18628.993788620606,3.1270609477391824,0.5830615544005181,0.4169384587219957,REORDER NOW,64.5,128083.32579999999,109454,3.1
1024,Pan-India,Home Decor,5847.9917,856.3923,3738.5715,44674.51,43070.53307285288,7.365012689502756,0.0359036637265344,0.9640963733648757,MONITOR,6.3,126546.39719999999,83476,7.4
1025,Pan-India,Games & Toys,8127.9746,2559.9524,11175.445,68071.266,99998.64042115572,12.30302076802933,0.0,1.46902865624911,OK,0.0,181862.9116,81864,12.3
1026,Pan-India,Sports Products,6693.8423,1027.8191,4486.9336,51343.83,15778.148629877174,2.3571138903086477,0.6926962946458878,0.30730369413183967,REORDER NOW,77.4,145057.6219,129279,2.4
1027,Pan-India,Tupperware,11675.426,1143.9559,4993.9272,86721.914,83310.59096912846,7.1355505597851545,0.0393363445704509,0.9606636561218939,MONITOR,6.7,250177.8732,166867,7.1
1028,Pan-India,Furniture,4170.595,575.74274,2513.399,31707.564,27583.983827499225,6.6139201736298565,0.1300503743112116,0.8699496381210245,MONITOR,16.0,90095.89400000001,62512,6.6
1029,Pan-India,Pet Care,5659.6084,2678.16,11691.4795,51308.74,26357.020577726933,4.657039625745759,0.4863054235859332,0.5136945592062275,REORDER SOON,52.8,130543.2559,104186,4.7
1030,Pan-India,Food,3593.0178,499.0008,2178.3828,27329.508,31051.92463114956,8.642296299985887,0.0,1.1362050363712934,MONITOR,0.0,77631.75660000001,46580,8.6
1031,Pan-India,Clothing & Apparel,5985.718,3452.0422,15069.8545,56969.88,33785.03498337265,5.644274632074819,0.406966705353727,0.5930332832607801,REORDER SOON,44.2,140769.9325,106985,5.6
1032,Pan-India,Electronics & Gadgets,8078.271,1456.5015,6358.342,62906.242,80052.05643659164,9.909553229311175,0.0,1.272561416665005,OK,0.0,176002.033,95950,9.9
1033,Pan-India,Footwear & Shoes,12358.077,1276.5104,5572.593,92079.13,99356.29914100144,8.03978628289787,0.0,1.0790316887333908,MONITOR,0.0,265092.21,165736,8.0
1034,Pan-India,Home Decor,5386.6406,1530.8762,6683.0244,44389.508,48444.06967237685,8.9933732440851,0.0,1.0913405409309076,MONITOR,0.0,119802.47699999998,71358,9.0
1035,Pan-India,Games & Toys,4269.575,796.4046,3476.696,33363.723,53503.27314351067,12.531287234910648,0.0,1.603636175240715,OK,0.0,93137.771,39634,12.5
1036,Pan-India,Sports Products,6015.285,556.735,2430.4207,44537.418,22345.026502231383,3.714707768926708,0.4982864404508152,0.5017135591971539,REORDER SOON,55.1,128751.4057,106406,3.7
1037,Pan-India,Tupperware,6623.3857,764.7187,3338.3713,49702.07,70961.51864410352,10.713783162607577,0.0,1.4277376906857908,OK,0.0,142429.471,71468,10.7
1038,Pan-India,Furniture,6073.624,651.3169,2843.3171,45358.684,40037.240154071216,6.591985279228935,0.1173191772349413,0.8826808148594262,MONITOR,14.7,130389.42109999999,90352,6.6
1039,Pan-India,Pet Care,8314.067,1459.9545,6373.416,64571.89,24790.277698064376,2.9817268199332623,0.6160825173598612,0.38391748635612766,REORDER NOW,68.1,180968.82299999997,156179,3.0
1040,Pan-India,Food,6351.004,787.66833,3438.5579,47895.586,53726.81222138215,8.459577889490792,0.0,1.1217487185850936,MONITOR,0.0,136809.6419,83083,8.5
1041,Pan-India,Clothing & Apparel,5606.202,529.8631,2313.1118,41556.527,56522.97537799232,10.082222132098073,0.0,1.3601467557188385,OK,0.0,120043.3538,63520,10.1
1042,Pan-India,Electronics & Gadgets,5486.878,573.6407,2504.2224,40912.367,37371.91364437559,6.811143627265656,0.0865374894319516,0.9134625147544163,MONITOR,11.5,117728.6604,80357,6.8
1043,Pan-India,Footwear & Shoes,8161.299,1283.8528,5604.646,62733.74,55145.63019167069,6.756967408377571,0.1209573715432045,0.879042604373192,MONITOR,15.0,176991.92500000002,121846,6.8
1044,Pan-India,Home Decor,6353.752,617.9285,2697.5603,47173.824,63411.17039415769,9.980114247766602,0.0,1.344202462665687,OK,0.0,136126.35230000003,72715,10.0
1045,Pan-India,Games & Toys,7205.6514,1675.2845,7313.437,57752.996,58519.854357791926,8.121382977849137,0.0,1.013278243743267,MONITOR,1.1,158632.1164,100112,8.1
1046,Pan-India,Sports Products,7122.4863,1561.6506,6817.369,56674.773,54586.62993543151,7.663985218178928,0.0368443202401374,0.9631556871949273,MONITOR,6.3,156389.5813,101803,7.7
1047,Pan-India,Tupperware,5503.552,628.525,2743.8193,41268.684,33157.64182179085,6.024771507730862,0.1965422946805005,0.8034576974102409,WATCHLIST,22.9,118318.41129999999,85161,6.0
1048,Pan-India,Furniture,5803.5,534.17096,2331.9177,42956.418,19510.488590716643,3.361848641460609,0.5458073667848617,0.4541926328847215,REORDER NOW,60.4,124205.4177,104695,3.4
1049,Pan-India,Pet Care,4932.518,1060.5852,4629.9736,39157.598,48841.27594179138,9.901894992424491,0.0,1.2473001010376423,OK,0.0,108212.8516,59372,9.9
1050,Pan-India,Food,6000.699,610.60675,2665.5972,44670.492,56594.230793939496,9.431272711870498,0.0,1.2669265159188194,OK,0.0,128680.2762,72086,9.4
1051,Pan-India,Clothing & Apparel,6561.735,424.4687,1853.0137,47785.156,42804.181353755375,6.523302487164315,0.1042368653182885,0.8957631393681204,MONITOR,13.4,139649.4487,96845,6.5
1052,Pan-India,Electronics & Gadgets,5770.075,546.08405,2383.924,42774.453,50384.77906376992,8.73208361386721,0.0,1.1779175542880682,MONITOR,0.0,123555.499,73171,8.7
1053,Pan-India,Footwear & Shoes,8375.801,1541.353,6728.7603,65359.367,66216.08192993078,7.905641939116026,0.0,1.0131077605132066,MONITOR,1.2,182620.5813,116404,7.9
1054,Pan-India,Home Decor,5721.6255,602.3432,2629.523,42680.902,46856.90371610734,8.18943913964263,0.0,1.0978423960231052,MONITOR,0.0,122783.6585,75927,8.2
1055,Pan-India,Games & Toys,7186.762,708.1917,3091.6035,53398.938,71035.81844101968,9.88425891864364,0.0,1.3302852285380597,OK,0.0,154013.6055,82978,9.9
1056,Pan-India,Sports Products,5640.4233,526.767,2299.596,41782.562,36907.057751851615,6.543313423150612,0.1166875475420729,0.8833124630282752,MONITOR,14.7,120748.48530000001,83841,6.5
1057,Pan-India,Tupperware,6384.299,942.50665,4114.503,48804.598,63765.87691288309,9.987921716942946,0.0,1.3065547002944906,OK,0.0,138184.782,74419,10.0
1058,Pan-India,Furniture,6543.155,456.96393,1994.8712,47796.953,69966.81469882403,10.693131523886644,0.0,1.4638342050553732,OK,0.0,139401.1262,69434,10.7
1059,Pan-India,Pet Care,8020.383,812.86804,3548.5671,59691.246,60871.945161019496,7.589655828665534,0.0,1.0197801057967444,MONITOR,0.6,171976.6101,111105,7.6
1060,Pan-India,Food,5687.862,571.3639,2494.2832,42309.312,53655.5812313918,9.4333482358214,0.0,1.2681742787826897,OK,0.0,121939.3852,68284,9.4
1061,Pan-India,Clothing & Apparel,7573.0796,981.0323,4282.686,57294.246,70256.95466094694,9.277197450185058,0.0,1.2262480016046802,OK,0.0,163317.3576,93060,9.3
1062,Pan-India,Electronics & Gadgets,5745.952,468.02142,2043.1426,42264.805,57241.48147217129,9.962053284369414,0.0,1.354353379180888,OK,0.0,122708.1346,65467,10.0
1063,Pan-India,Footwear & Shoes,4223.271,665.4873,2905.178,32468.074,44468.83991882413,10.52947820775766,0.0,1.3696174253768219,OK,0.0,91593.86899999999,47125,10.5
1064,Pan-India,Home Decor,8161.299,1283.8528,5604.646,62733.74,83407.43586928541,10.219872795473618,0.0,1.329546682045187,OK,0.0,176991.92500000002,93584,10.2
1065,Pan-India,Games & Toys,4833.033,920.16815,4016.9844,37848.22,46181.03238193053,9.555289699245238,0.0,1.2201639174029988,OK,0.0,105510.67740000002,59330,9.6
1066,Pan-India,Sports Products,10540.22,890.4983,3887.461,77669.0,107053.10218901056,10.15662908043796,0.0,1.378324713708308,OK,0.0,225232.081,118179,10.2
1067,Pan-India,Tupperware,5921.677,509.00293,2222.0469,43673.785,31350.64925350876,5.294218265484971,0.282163221224202,0.7178367813439746,WATCHLIST,31.9,126577.26389999999,95227,5.3
1068,Pan-India,Furniture,5518.3096,602.1404,2628.6375,41256.805,36427.941752120845,6.601286370031963,0.1170440360555165,0.8829559572565264,MONITOR,14.7,118513.13909999999,82085,6.6
1069,Pan-India,Pet Care,5780.8965,1215.0944,5304.4814,45770.754,43184.01332574386,7.470123957843657,0.0565151403405859,0.94348485772692,MONITOR,8.3,126703.3079,83519,7.5
1070,Pan-India,Food,6202.5615,661.7599,2888.9058,46306.836,48774.14321474099,7.863548475970624,0.0,1.0532817058531267,MONITOR,0.0,133142.6973,84369,7.9
1071,Pan-India,Clothing & Apparel,5643.9526,536.3711,2341.5222,41849.19,41933.82038446191,7.429867520794994,0.0,1.0020222705496071,MONITOR,2.5,120864.52679999999,78931,7.4
1072,Pan-India,Electronics & Gadgets,5688.9316,548.826,2395.894,42218.418,47801.36277705808,8.402520156105533,0.0,1.1322395542404757,MONITOR,0.0,121863.4576,74062,8.4
1073,Pan-India,Footwear & Shoes,6254.526,515.7326,2251.4253,46033.105,80579.55037267212,12.883398667264505,0.0,1.7504695886291424,OK,0.0,133596.4713,53017,12.9
1074,Pan-India,Home Decor,5522.943,534.78754,2334.6094,40995.21,73626.92434116763,13.33110373574926,0.0,1.795988466485905,OK,0.0,118316.4124,44689,13.3
1075,Pan-India,Games & Toys,11715.311,700.0379,3056.008,85063.18,75080.57465710166,6.408756674156541,0.1173551831364854,0.8826448136209071,MONITOR,14.8,249077.539,173997,6.4
1076,Pan-India,Sports Products,3731.5203,363.66364,1587.5697,27708.213,21017.922266587848,5.632536012522113,0.2414551472679349,0.7585448497377961,WATCHLIST,27.6,79949.49600000001,58932,5.6
1077,Pan-India,Tupperware,5447.6206,607.2609,2650.9912,40784.336,26903.40003790192,4.938559783494132,0.3403496852534251,0.6596503137356929,REORDER SOON,38.0,117051.02380000001,90148,4.9
1078,Pan-India,Furniture,5676.222,534.5589,2333.6113,42067.164,40561.794718228106,7.145913869813035,0.0357849020208573,0.9642150994116958,MONITOR,6.3,121534.2733,80972,7.1
1079,Pan-India,Pet Care,6807.0327,873.50525,3813.278,51462.508,58562.374250840185,8.60321621829967,0.0,1.137961916874323,MONITOR,0.0,146760.96469999998,88199,8.6
1080,Pan-India,Food,8201.922,1925.1305,8404.137,65817.59,53492.41908720894,6.5219371633199,0.1872626141515704,0.8127374321546709,WATCHLIST,21.7,180644.499,127152,6.5
1081,Pan-India,Clothing & Apparel,5929.5107,712.08563,3108.6023,44615.176,63004.24690871197,10.62553887632702,0.0,1.4121707579661227,OK,0.0,127628.32699999999,64624,10.6
1082,Pan-India,Electronics & Gadgets,6333.8843,659.6897,2879.8687,47217.06,72718.14701901046,11.480813957893524,0.0,1.5400820597260918,OK,0.0,135891.43899999998,63173,11.5
1083,Pan-India,Footwear & Shoes,5736.4053,504.14896,2200.857,42355.69,21522.468051353924,3.751908560403498,0.4918636117889443,0.5081364050816767,REORDER SOON,54.4,122665.36830000002,101143,3.8
1084,Pan-India,Home Decor,6022.224,390.8086,1706.0708,43861.64,25018.17040012229,4.154307428129811,0.4296116140748603,0.5703883940528054,REORDER SOON,47.7,128172.7748,103155,4.2
1085,Pan-India,Games & Toys,6731.19,809.1213,3532.2102,50650.54,81142.65182238139,12.054726211667328,0.0,1.6020096098162309,OK,0.0,144887.2002,63745,12.1
1086,Pan-India,Sports Products,5326.6807,574.195,2506.6423,39793.406,32405.4849402264,6.083616980994634,0.1856569217362135,0.8143430833798544,WATCHLIST,21.8,114366.937,81961,6.1
1087,Pan-India,Tupperware,6162.682,667.7764,2915.171,46053.945,36288.22616276381,5.8883819421016,0.2120495667302921,0.7879504386163619,WATCHLIST,24.5,132331.493,96043,5.9
1088,Pan-India,Furniture,5210.0776,784.39044,3424.2483,39894.793,35564.115642980745,6.826024125310086,0.1085524451564774,0.8914475541452427,MONITOR,13.7,112835.87789999999,77272,6.8
1089,Pan-India,Pet Care,9733.41,1033.1437,4510.1777,72644.055,69446.12466909533,7.134819508710696,0.0440219097373008,0.9559780861502752,MONITOR,7.2,208911.7877,139466,7.1
1090,Pan-India,Food,5334.4316,1024.1434,4470.8877,41811.91,74376.70266019183,13.94276047962958,0.0,1.7788401118291852,OK,0.0,116493.9513,42117,13.9
1091,Pan-India,Clothing & Apparel,7819.0703,713.70184,3115.658,57849.15,68762.82757768115,8.794245969083189,0.0,1.1886575269935884,MONITOR,0.0,167316.1343,98553,8.8
1092,Pan-India,Electronics & Gadgets,11909.265,1859.5143,8117.69,91482.54,82310.16798480513,6.911439993535138,0.100263625951925,0.8997363648277052,MONITOR,12.9,258212.255,175902,6.9
1093,Pan-India,Footwear & Shoes,7940.5923,898.04706,3920.4148,59504.56,50637.99593725208,6.377105651414976,0.1490064436412642,0.8509935362475092,MONITOR,18.0,170672.8531,120035,6.4
1094,Pan-India,Home Decor,5527.3706,637.1282,2781.3765,41472.97,26279.962923204672,4.75451436116902,0.3663351403266815,0.633664840574588,REORDER SOON,40.8,118856.1591,92576,4.8
1095,Pan-India,Games & Toys,5060.2124,727.28656,3174.962,38596.45,75019.1146760016,14.825289673859308,0.0,1.9436791382627574,OK,0.0,109439.42240000001,34420,14.8
1096,Pan-India,Sports Products,5658.608,534.77594,2334.5588,41944.812,53770.363894701804,9.50240142954472,0.0,1.2819312170168222,OK,0.0,121165.32680000001,67395,9.5
1097,Pan-India,Tupperware,10507.988,1570.0679,6854.115,80410.04,26252.41765230232,2.498329551732181,0.6735181582004057,0.3264818379931452,REORDER NOW,75.0,227521.86299999998,201269,2.5
1098,Pan-India,Furniture,5928.8877,2659.5962,11610.438,53112.652,50668.1586587461,8.545980504708393,0.0460246961342264,0.95397531003999,MONITOR,6.9,136117.0797,85449,8.5
1099,Pan-India,Pet Care,7257.735,1041.2719,4545.661,55349.805,69526.07888914827,9.579583740499892,0.0,1.2561214784613652,OK,0.0,156958.096,87432,9.6
1100,Pan-India,Food,4925.7603,762.25934,3327.6353,37807.957,59133.42615944602,12.00493388052164,0.0,1.5640471173686008,OK,0.0,106768.6016,47635,12.0
1101,Pan-India,Clothing & Apparel,9187.109,588.2147,2567.8452,66877.61,130387.33888573364,14.192422617776186,0.0,1.9496411263161713,OK,0.0,195497.13420000003,65110,14.2
1102,Pan-India,Electronics & Gadgets,5832.2246,510.5379,2228.7478,43054.316,39398.61947619165,6.755333018701029,0.0849089530435018,0.9150910555910736,MONITOR,11.4,124705.46439999998,85307,6.8
1103,Pan-India,Footwear & Shoes,5469.184,584.3053,2550.7786,40835.066,61715.85229568944,11.284288729365318,0.0,1.5113444972928276,OK,0.0,117403.6426,55688,11.3
1104,Pan-India,Home Decor,5363.3804,1004.9023,4386.89,41930.555,39112.68742542841,7.292544015007496,0.0672031954519225,0.9327967975961303,MONITOR,9.4,117017.8784,77905,7.3
1105,Pan-India,Games & Toys,5020.8584,743.8036,3247.0667,38393.074,49270.64588775386,9.81319168512838,0.0,1.2833212023542022,OK,0.0,108685.0931,59414,9.8
1106,Pan-India,Sports Products,5271.3022,640.91644,2797.9138,39697.03,20043.36670261316,3.8023558063789857,0.4950915453504307,0.5049084705483801,REORDER SOON,54.6,113495.26,93452,3.8
1107,Pan-India,Tupperware,5576.385,550.58527,2403.5742,41438.27,21426.452962227933,3.842355551630674,0.4829307979168985,0.517069196234011,REORDER SOON,53.4,119507.65920000001,98081,3.8
1108,Pan-India,Furniture,4915.821,1077.1829,4702.43,39113.176,13278.599408533948,2.7011967983909497,0.6605082777528022,0.33949172034850733,REORDER NOW,73.2,107934.671,94656,2.7
1109,Pan-India,Pet Care,5248.6167,609.58374,2661.1313,39401.45,57715.87693711575,10.9963977643303,0.0,1.4648160648178112,OK,0.0,112882.08199999998,55166,11.0
1110,Pan-India,Food,5813.9204,4062.9553,17736.79,58434.23,30729.800930591104,5.285555831983816,0.4741130210138546,0.5258869832047262,REORDER SOON,51.1,139829.1184,109099,5.3
1111,Pan-India,Clothing & Apparel,4880.639,750.36597,3275.7148,37440.188,58480.0823013059,11.982054067572925,0.0,1.5619601670084,OK,0.0,105769.13380000001,47289,12.0
1112,Pan-India,Electronics & Gadgets,8592.203,1562.6514,6821.7383,66967.16,90542.01763738504,10.537695201122824,0.0,1.3520360970569012,OK,0.0,187258.00129999997,96716,10.5
1113,Pan-India,Footwear & Shoes,6494.078,793.99976,3466.1978,48924.746,24527.102456756253,3.776841298279924,0.4986769597177424,0.5013230412428968,REORDER SOON,55.0,139841.8358,115315,3.8
1114,Pan-India,Home Decor,22232.39,2597.1626,11337.887,166964.62,136935.48676489218,6.159278553288382,0.1798532966795081,0.8201467278809857,WATCHLIST,21.2,478218.077,341283,6.2
1115,Pan-India,Games & Toys,5913.238,580.1144,2532.4832,43925.15,75682.3445618466,12.79879944145628,0.0,1.7229843167717493,OK,0.0,126710.48120000001,51028,12.8
