Store_ID,Store_Name,State,Region,Category,Priority,Action_Type,Recommendation,Current_Stock,Days_Supply,Decision
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,898.35,6.8,WATCHLIST
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Snacks & Beverages,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,2058.8,11.3,MONITOR
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,2058.8,11.3,MONITOR
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Clothing & Apparel,HIGH,Reorder,Stock dropping (risk: 99%) — Plan order of 1011 units within 3 days,402.47,6.2,REORDER SOON
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,402.47,6.2,REORDER SOON
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,402.47,6.2,REORDER SOON
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Dairy & Eggs,MEDIUM,Monitor,"Inventory watchlist — 7 days supply remaining, monitor closely",575.7,6.7,WATCHLIST
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,575.7,6.7,WATCHLIST
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,575.7,6.7,WATCHLIST
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,497.58,15.4,OK
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,497.58,15.4,OK
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,1331.56,8.3,MONITOR
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),1331.56,8.3,MONITOR
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,5580.26,13.0,OK
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Health & Wellness,MEDIUM,Monitor,"Inventory watchlist — 7 days supply remaining, monitor closely",550.49,7.3,WATCHLIST
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,550.49,7.3,WATCHLIST
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,550.49,7.3,WATCHLIST
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Home Care,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 2437 units of Home Care immediately,394.99,3.1,REORDER NOW
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Home Care,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,394.99,3.1,REORDER NOW
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,394.99,3.1,REORDER NOW
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Kitchen & Dining,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 1956 units of Kitchen & Dining immediately,406.74,3.8,REORDER NOW
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,406.74,3.8,REORDER NOW
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,406.74,3.8,REORDER NOW
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Personal Care,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 3169 units within 3 days,1077.78,5.6,REORDER SOON
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Personal Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,1077.78,5.6,REORDER SOON
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,1077.78,5.6,REORDER SOON
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Snacks & Beverages,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 4621 units of Snacks & Beverages immediately,1279.57,4.8,REORDER NOW
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Snacks & Beverages,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,1279.57,4.8,REORDER NOW
50,"Croma - Hill Cart Road, Siliguri",West Bengal / Assam,East India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,1279.57,4.8,REORDER NOW
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,835.11,12.6,OK
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,835.11,12.6,OK
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,797.34,9.0,MONITOR
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,797.34,9.0,MONITOR
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Electronics & Appliances,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",263.31,7.9,WATCHLIST
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,263.31,7.9,WATCHLIST
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,263.31,7.9,WATCHLIST
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Fresh Produce,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 3088 units of Fresh Produce immediately,569.25,3.4,REORDER NOW
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,569.25,3.4,REORDER NOW
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),569.25,3.4,REORDER NOW
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Groceries & Staples,MEDIUM,Monitor,"Inventory watchlist — 7 days supply remaining, monitor closely",2971.34,6.7,WATCHLIST
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,2971.34,6.7,WATCHLIST
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Health & Wellness,MEDIUM,Monitor,"Inventory watchlist — 7 days supply remaining, monitor closely",546.76,7.1,WATCHLIST
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,546.76,7.1,WATCHLIST
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,546.76,7.1,WATCHLIST
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Home Care,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",1047.34,7.9,WATCHLIST
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Home Care,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1047.34,7.9,WATCHLIST
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,1047.34,7.9,WATCHLIST
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1014.18,9.1,MONITOR
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,1014.18,9.1,MONITOR
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Personal Care,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",1520.24,7.6,WATCHLIST
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Personal Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,1520.24,7.6,WATCHLIST
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,1520.24,7.6,WATCHLIST
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Snacks & Beverages,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,3462.36,12.5,OK
51,"Spencer's Retail - Forum Mall, Kolkata",West Bengal / Assam,East India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,3462.36,12.5,OK
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,462.02,9.3,MONITOR
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,462.02,9.3,MONITOR
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Dairy & Eggs,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 1195 units of Dairy & Eggs immediately,283.9,4.3,REORDER NOW
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,283.9,4.3,REORDER NOW
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,283.9,4.3,REORDER NOW
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Electronics & Appliances,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",199.21,8.0,WATCHLIST
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,199.21,8.0,WATCHLIST
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,199.21,8.0,WATCHLIST
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Fresh Produce,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 2323 units of Fresh Produce immediately,467.36,3.8,REORDER NOW
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,467.36,3.8,REORDER NOW
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),467.36,3.8,REORDER NOW
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Groceries & Staples,MEDIUM,Monitor,"Inventory watchlist — 7 days supply remaining, monitor closely",2278.51,6.9,WATCHLIST
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,2278.51,6.9,WATCHLIST
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Health & Wellness,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",445.5,7.7,WATCHLIST
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,445.5,7.7,WATCHLIST
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,445.5,7.7,WATCHLIST
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Home Care,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",806.83,8.1,WATCHLIST
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Home Care,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,806.83,8.1,WATCHLIST
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,806.83,8.1,WATCHLIST
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Kitchen & Dining,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",622.85,7.5,WATCHLIST
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,622.85,7.5,WATCHLIST
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,622.85,7.5,WATCHLIST
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Personal Care,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1657.19,11.1,MONITOR
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,1657.19,11.1,MONITOR
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Snacks & Beverages,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,2247.21,10.9,MONITOR
52,"Style Baazar - Fancy Bazar, Guwahati",West Bengal / Assam,East India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,2247.21,10.9,MONITOR
53,"Bazaar Kolkata - Esplanade, Kolkata",West Bengal / Assam,East India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1065.2,13.8,OK
53,"Bazaar Kolkata - Esplanade, Kolkata",West Bengal / Assam,East India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,1065.2,13.8,OK
53,"Bazaar Kolkata - Esplanade, Kolkata",West Bengal / Assam,East India,Dairy & Eggs,MEDIUM,Monitor,"Inventory watchlist — 7 days supply remaining, monitor closely",732.35,7.2,WATCHLIST
53,"Bazaar Kolkata - Esplanade, Kolkata",West Bengal / Assam,East India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,732.35,7.2,WATCHLIST
53,"Bazaar Kolkata - Esplanade, Kolkata",West Bengal / Assam,East India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,732.35,7.2,WATCHLIST
